,collection,noise_level,log_name,trace_length,event_class_size,unique_traces,log_size
11881,input,train,log_14045_1708942920.xes,4.751470011760094,8.0,4.0,2551.0
11882,input,train,log_10217_1708942940.xes,5.812849787329304,12.0,1773.0,4467.0
11883,input,train,log_14878_1708942942.xes,3.985856637737062,7.0,535.0,3111.0
11884,input,train,log_12379_1708942941.xes,15.001880877742947,11.0,481.0,1595.0
11885,input,train,log_13287_1708942889.xes,13.409672131147541,14.0,2354.0,6100.0
11886,input,train,log_10456_1708942889.xes,12.743033565547815,12.0,5262.0,6316.0
11887,input,train,log_13464_1708942941.xes,7.544998327199733,7.0,1182.0,2989.0
11888,input,train,log_10372_1708942889.xes,7.641649323621228,12.0,4944.0,7688.0
11889,input,train,log_14785_1708942890.xes,11.610330228619814,14.0,2218.0,5905.0
11890,input,train,log_10964_1708942941.xes,4.095171308355039,8.0,580.0,4991.0
11891,input,train,log_13882_1708942942.xes,9.452907452907453,13.0,1519.0,2442.0
11892,input,train,log_9996_1708942921.xes,7.9069958847736626,7.0,575.0,1215.0
11893,input,train,log_14380_1708942919.xes,2.619085298306694,14.0,88.0,6319.0
11894,input,train,log_11380_1708942939.xes,4.549073913796088,9.0,1737.0,5777.0
11895,input,train,log_10460_1708942917.xes,9.46050193700522,13.0,1432.0,5937.0
11896,input,train,log_14135_1708942942.xes,3.892414073622127,7.0,1307.0,4917.0
11897,input,train,log_12293_1708942943.xes,7.0,7.0,1.0,4260.0
11898,input,train,log_12540_1708942917.xes,20.23592135954682,14.0,1875.0,3001.0
11899,input,train,log_11464_1708942941.xes,4.182991095765946,8.0,10.0,5503.0
11900,input,train,log_13296_1708942940.xes,5.365012454493198,7.0,5.0,5219.0
11901,input,train,log_10722_1708942940.xes,5.449432221433641,11.0,138.0,5636.0
11902,input,train,log_11625_1708942939.xes,5.025393764063002,7.0,4.0,6222.0
11903,input,train,log_11887_1708942940.xes,8.991759702286018,12.0,2850.0,3762.0
11904,input,train,log_13635_1708942941.xes,4.810209424083769,10.0,1159.0,5348.0
11905,input,train,log_14464_1708942936.xes,9.494320263832906,12.0,2889.0,5458.0
11906,input,train,log_13215_1708942922.xes,5.006520450503853,7.0,2.0,1687.0
11907,input,train,log_12623_1708942942.xes,8.460379464285714,11.0,1436.0,3584.0
11908,input,train,log_14551_1708942943.xes,4.70125786163522,7.0,8.0,4452.0
11909,input,train,log_13631_1708942920.xes,2.17331136738056,8.0,6.0,6070.0
11910,input,train,log_14957_1708942921.xes,3.007897334649556,6.0,363.0,3039.0
11911,input,train,log_13552_1708942919.xes,5.502968779927217,8.0,1262.0,5221.0
11912,input,train,log_13461_1708942920.xes,4.42831541218638,8.0,3.0,3348.0
11913,input,train,log_13556_1708942941.xes,6.0,7.0,6.0,5472.0
11914,input,train,log_10871_1708942920.xes,6.015728766165676,7.0,565.0,2861.0
11915,input,train,log_14631_1708942941.xes,4.802732151569361,9.0,1136.0,6149.0
11916,input,train,log_11708_1708942941.xes,6.0,6.0,6.0,5679.0
11917,input,train,log_10627_1708942936.xes,6.78822300561431,11.0,3637.0,7659.0
11918,input,train,log_12130_1708942942.xes,3.1889605734767024,6.0,1093.0,6975.0
11919,input,train,log_13634_1708942933.xes,7.935593647592639,8.0,3164.0,7934.0
11920,input,train,log_14303_1708942941.xes,6.288745677459918,7.0,15.0,6362.0
11921,input,train,log_13878_1708942919.xes,8.477349768875193,11.0,1893.0,3245.0
11922,input,train,log_11883_1708942919.xes,4.985763097949886,5.0,816.0,5268.0
11923,input,train,log_14211_1708942920.xes,7.136811382707041,12.0,871.0,2741.0
11924,input,train,log_11787_1708942920.xes,4.322462990774512,5.0,3.0,4661.0
11925,input,train,log_10872_1708942924.xes,4.2492012779552715,7.0,51.0,3130.0
11926,input,train,log_10214_1708942924.xes,7.065886699507389,7.0,627.0,1624.0
11927,input,train,log_13045_1708942939.xes,13.06989247311828,11.0,921.0,4464.0
11928,input,train,log_11704_1708942920.xes,3.276595744680851,8.0,725.0,5358.0
11929,input,train,log_14049_1708942942.xes,7.724745134383689,6.0,113.0,4316.0
11930,input,train,log_10461_1708942925.xes,5.485121107266436,7.0,12.0,1445.0
11931,input,train,log_11297_1708942942.xes,7.005354752342704,7.0,993.0,5976.0
11932,input,train,log_10373_1708942898.xes,17.55240293239207,14.0,3604.0,7366.0
11933,input,train,log_11378_1708942923.xes,5.0,6.0,20.0,3132.0
11934,input,train,log_11961_1708942920.xes,7.194768194768195,6.0,796.0,3861.0
11935,input,train,log_13040_1708942921.xes,3.0174226494442777,14.0,462.0,6658.0
11936,input,train,log_11621_1708942924.xes,6.0,7.0,2.0,2305.0
11937,input,train,log_12795_1708942941.xes,4.623004502660663,8.0,66.0,7329.0
11938,input,train,log_12376_1708942923.xes,5.9901010951979785,7.0,1044.0,4748.0
11939,input,train,log_13130_1708942921.xes,9.15283964365256,11.0,1191.0,3592.0
11940,input,train,log_10876_1708942939.xes,11.064204423448572,14.0,1687.0,4657.0
11941,input,train,log_10213_1708942918.xes,9.084096109839816,10.0,3898.0,5244.0
11942,input,train,log_10790_1708942942.xes,6.0,6.0,2.0,6220.0
11943,input,train,log_15040_1708942941.xes,16.221463414634147,12.0,1716.0,4100.0
11944,input,train,log_14874_1708942924.xes,4.139625309296571,6.0,4.0,2829.0
11945,input,train,log_10377_1708942924.xes,3.368492224475997,11.0,924.0,2958.0
11946,input,train,log_14384_1708942939.xes,7.147018661811561,8.0,2771.0,6591.0
11947,input,train,log_14214_1708942934.xes,18.491207502930834,16.0,1846.0,4265.0
11948,input,train,log_10779_1708942889.xes,34.431585888559184,12.0,2249.0,3033.0
11949,input,train,log_12125_1708942924.xes,4.629222972972973,6.0,14.0,4736.0
11950,input,train,log_10129_1708942942.xes,7.295834133230946,13.0,731.0,5209.0
11951,input,train,log_11292_1708942925.xes,4.275959595959596,6.0,16.0,2475.0
11952,input,train,log_12044_1708942921.xes,4.999828796438966,5.0,1241.0,5841.0
11953,input,train,log_13216_1708942926.xes,3.7185374149659864,11.0,93.0,1176.0
11954,input,train,log_10959_1708942920.xes,5.769148480958494,11.0,124.0,4674.0
11955,input,train,log_11120_1708942921.xes,3.4974731522425775,11.0,1370.0,6332.0
11956,input,train,log_13381_1708942919.xes,6.5068772287315335,12.0,544.0,5889.0
11957,input,train,log_10543_1708942925.xes,4.982205163991626,11.0,184.0,2866.0
11958,input,train,log_11962_1708942924.xes,7.136448598130841,8.0,1210.0,2675.0
11959,input,train,log_12217_1708942924.xes,6.983767142457319,7.0,1268.0,3573.0
11960,input,train,log_11545_1708942919.xes,5.50651169304019,7.0,11.0,7141.0
11961,input,train,log_10466_1708942941.xes,6.041046333657993,11.0,4023.0,7187.0
11962,input,train,log_11546_1708942925.xes,2.823155929038282,5.0,649.0,5355.0
11963,input,train,log_14958_1708942925.xes,6.0,6.0,10.0,2941.0
11964,input,train,log_12792_1708942927.xes,3.0197578075207137,6.0,3.0,1569.0
11965,input,train,log_13384_1708942936.xes,10.601704233095107,15.0,1684.0,7276.0
11966,input,train,log_13456_1708942889.xes,11.900039200313602,12.0,2550.0,7653.0
11967,input,train,log_13798_1708942923.xes,9.349023090586146,10.0,721.0,3378.0
11968,input,train,log_12289_1708942920.xes,4.644417290361998,6.0,914.0,6547.0
11969,input,train,log_14299_1708942921.xes,6.535390946502058,11.0,2849.0,4860.0
11970,input,train,log_13131_1708942926.xes,3.912399355877617,7.0,829.0,3105.0
11971,input,train,log_10462_1708942927.xes,8.420731707317072,13.0,645.0,1640.0
11972,input,train,log_12791_1708942924.xes,2.9278940776525317,7.0,1184.0,5589.0
11973,input,train,log_13961_1708942916.xes,16.1919315403423,14.0,2860.0,5726.0
11974,input,train,log_14710_1708942918.xes,14.18386167146974,13.0,2358.0,3470.0
11975,input,train,log_12959_1708942890.xes,21.297144057118857,13.0,2767.0,4762.0
11976,input,train,log_10293_1708942922.xes,5.968489892984542,7.0,977.0,5046.0
11977,input,train,log_13962_1708942925.xes,5.0,5.0,2.0,3121.0
11978,input,train,log_13041_1708942925.xes,4.426585797321203,13.0,201.0,3957.0
11979,input,train,log_11550_1708942938.xes,12.926775147928995,12.0,3000.0,5408.0
11980,input,train,log_10716_1708942919.xes,7.151423379769836,12.0,3059.0,6604.0
11981,input,train,log_14792_1708942925.xes,5.325272389051289,12.0,160.0,3763.0
11982,input,train,log_14046_1708942921.xes,11.225575141918135,12.0,1945.0,3347.0
11983,input,train,log_14873_1708942919.xes,10.01518302828619,7.0,71.0,4808.0
11984,input,train,log_13382_1708942924.xes,7.766181410974244,6.0,117.0,4465.0
11985,input,train,log_14206_1708942889.xes,24.664117647058823,13.0,3936.0,5100.0
11986,input,train,log_14628_1708942924.xes,9.394908616187989,12.0,193.0,3064.0
11987,input,train,log_11884_1708942923.xes,6.995714965878432,8.0,2189.0,6301.0
11988,input,train,log_12126_1708942927.xes,4.930136420008268,13.0,850.0,2419.0
11989,input,train,log_13715_1708942925.xes,5.007886435331231,6.0,723.0,3804.0
11990,input,train,log_10873_1708942927.xes,4.50066889632107,12.0,695.0,2990.0
11991,input,train,log_12045_1708942925.xes,3.0028173423070905,12.0,193.0,6389.0
11992,input,train,log_10623_1708942926.xes,5.5946193824518495,11.0,1226.0,3271.0
11993,input,train,log_10786_1708942926.xes,10.159509202453988,7.0,113.0,1956.0
11994,input,train,log_10546_1708942938.xes,11.037423625254583,10.0,247.0,7856.0
11995,input,train,log_14212_1708942925.xes,5.451371197362506,7.0,1196.0,6673.0
11996,input,train,log_10624_1708942929.xes,3.050110537951363,6.0,3.0,2714.0
11997,input,train,log_10622_1708942921.xes,5.706549118387909,15.0,479.0,7146.0
11998,input,train,log_13714_1708942920.xes,16.422012578616354,12.0,2211.0,3180.0
11999,input,train,log_14300_1708942926.xes,6.0,6.0,89.0,3176.0
12000,input,train,log_11788_1708942924.xes,7.96108220603538,8.0,2528.0,4805.0
12001,input,train,log_10785_1708942921.xes,6.626626940567665,8.0,3.0,6377.0
12002,input,train,log_12541_1708942925.xes,5.9824453970198,11.0,1119.0,4899.0
12003,input,train,log_11461_1708942923.xes,7.652550917523694,12.0,1512.0,4959.0
12004,input,train,log_14132_1708942929.xes,2.089908256880734,11.0,489.0,3815.0
12005,input,train,log_14791_1708942919.xes,11.533672172808132,14.0,3437.0,4722.0
12006,input,train,log_11622_1708942927.xes,5.535526315789474,11.0,1810.0,3800.0
12007,input,train,log_10542_1708942917.xes,7.880078380143697,11.0,1950.0,7655.0
12008,input,train,log_14714_1708942936.xes,12.625108727167294,13.0,3075.0,6898.0
12009,input,train,log_10961_1708942930.xes,4.757317073170731,10.0,127.0,1640.0
12010,input,train,log_13132_1708942927.xes,5.977566867989646,6.0,1010.0,3477.0
12011,input,train,log_10717_1708942924.xes,4.5091519219036,7.0,1180.0,6556.0
12012,input,train,log_10215_1708942927.xes,7.045977011494253,6.0,1319.0,3306.0
12013,input,train,log_11293_1708942927.xes,4.7293877551020405,5.0,4.0,4900.0
12014,input,train,log_11122_1708942929.xes,6.057267351384999,12.0,1421.0,3213.0
12015,input,train,log_13217_1708942927.xes,5.270575221238938,8.0,6.0,4520.0
12016,input,train,log_10718_1708942928.xes,3.816722972972973,7.0,28.0,4736.0
12017,input,train,log_14711_1708942924.xes,6.987629688747007,8.0,986.0,5012.0
12018,input,train,log_14959_1708942927.xes,6.016045197740113,7.0,1034.0,4425.0
12019,input,train,log_14131_1708942923.xes,15.665821358129051,14.0,3534.0,3549.0
12020,input,train,log_12290_1708942926.xes,5.0090960773166575,5.0,863.0,7036.0
12021,input,train,log_14462_1708942924.xes,13.97132253711201,13.0,2574.0,2964.0
12022,input,train,log_13133_1708942930.xes,3.0,6.0,6.0,2961.0
12023,input,train,log_15037_1708942924.xes,8.006636395389451,7.0,61.0,5726.0
12024,input,train,log_11121_1708942926.xes,7.320274457724657,13.0,2087.0,4518.0
12025,input,train,log_10296_1708942938.xes,18.8547768127651,13.0,2063.0,4951.0
12026,input,train,log_13799_1708942928.xes,3.497971285892634,13.0,1773.0,6408.0
12027,input,train,log_10126_1708942926.xes,14.966549295774648,11.0,1012.0,3408.0
12028,input,train,log_10463_1708942929.xes,8.69400855920114,14.0,350.0,2804.0
12029,input,train,log_12461_1708942918.xes,15.025499796001633,13.0,2417.0,4902.0
12030,input,train,log_11041_1708942923.xes,16.625,12.0,1260.0,3528.0
12031,input,train,log_10625_1708942932.xes,3.52506162695152,7.0,328.0,1217.0
12032,input,train,log_12542_1708942928.xes,3.541458679977815,5.0,970.0,7212.0
12033,input,train,log_14712_1708942928.xes,5.003465003465004,6.0,736.0,4329.0
12034,input,train,log_10719_1708942932.xes,5.9662487945998075,6.0,421.0,1037.0
12035,input,train,log_13716_1708942927.xes,4.752226720647773,6.0,912.0,6175.0
12036,input,train,log_13632_1708942924.xes,10.975239029173817,10.0,2825.0,4079.0
12037,input,train,log_13043_1708942931.xes,4.3994617454825065,13.0,451.0,2601.0
12038,input,train,log_14382_1708942930.xes,6.031259303364097,8.0,52.0,3359.0
12039,input,train,log_14960_1708942931.xes,3.4199881023200476,12.0,98.0,3362.0
12040,input,train,log_11294_1708942930.xes,5.0946252838758515,6.0,2.0,3963.0
12041,input,train,log_11211_1708942924.xes,9.472204335694355,13.0,2552.0,4659.0
12042,input,train,log_13042_1708942927.xes,6.5128928283642225,8.0,58.0,4964.0
12043,input,train,log_12127_1708942929.xes,7.968484848484849,9.0,1864.0,3300.0
12044,input,train,log_13294_1708942931.xes,6.310164724789072,15.0,1063.0,2489.0
12045,input,train,log_11885_1708942929.xes,3.828415796640944,8.0,5.0,6609.0
12046,input,train,log_14213_1708942929.xes,5.995851310985729,6.0,1063.0,6026.0
12047,input,train,log_11044_1708942939.xes,16.337974242951617,13.0,3752.0,5746.0
12048,input,train,log_14548_1708942930.xes,6.225479143179256,12.0,46.0,3548.0
12049,input,train,log_11548_1708942932.xes,4.212402711523977,11.0,1454.0,3983.0
12050,input,train,log_12619_1708942922.xes,13.533651848774408,12.0,3458.0,4814.0
12051,input,train,log_10720_1708942932.xes,2.1937639198218264,5.0,359.0,4041.0
12052,input,train,log_12963_1708942915.xes,17.058912640969535,13.0,4808.0,5941.0
12053,input,train,log_11042_1708942929.xes,6.0,6.0,90.0,4833.0
12054,input,train,log_13633_1708942929.xes,5.0,7.0,5.0,5303.0
12055,input,train,log_13963_1708942927.xes,7.9278606965174125,11.0,537.0,5628.0
12056,input,train,log_10294_1708942928.xes,8.479005998286205,10.0,1234.0,4668.0
12057,input,train,log_14381_1708942923.xes,12.506940063091482,13.0,5391.0,6340.0
12058,input,train,log_11547_1708942927.xes,9.17402476056996,7.0,1235.0,4281.0
12059,input,train,log_11705_1708942925.xes,6.527533807333055,8.0,2714.0,7173.0
12060,input,train,log_14875_1708942927.xes,5.383040488922842,7.0,1103.0,6545.0
12061,input,train,log_14713_1708942934.xes,6.0,6.0,2.0,1174.0
12062,input,train,log_10874_1708942929.xes,6.383169934640523,14.0,2056.0,4896.0
12063,input,train,log_10960_1708942925.xes,7.60526707335218,9.0,12.0,6721.0
12064,input,train,log_13383_1708942928.xes,4.708719851576994,6.0,8.0,7007.0
12065,input,train,log_13800_1708942932.xes,3.4978156400174747,9.0,446.0,4578.0
12066,input,train,log_11623_1708942930.xes,4.02940261356565,7.0,1344.0,6428.0
12067,input,train,log_10787_1708942928.xes,9.026729559748428,10.0,648.0,4452.0
12068,input,train,log_10378_1708942927.xes,7.499106611078022,10.0,214.0,6716.0
12069,input,train,log_12715_1708942924.xes,11.006864988558352,12.0,466.0,6992.0
12070,input,train,log_13553_1708942924.xes,9.13744506743446,11.0,3016.0,6599.0
12071,input,train,log_12294_1708942948.xes,4.0,5.0,2.0,1394.0
12072,input,train,log_12047_1708942930.xes,2.735392787251887,13.0,1562.0,7154.0
12073,input,train,log_12965_1708942932.xes,7.987012987012987,7.0,33.0,2464.0
12074,input,train,log_11212_1708942929.xes,5.985590778097983,7.0,1871.0,5205.0
12075,input,train,log_14547_1708942920.xes,12.457584311395038,12.0,2990.0,6731.0
12076,input,train,log_12620_1708942930.xes,4.992003198720512,6.0,826.0,5002.0
12077,input,train,log_13879_1708942924.xes,9.5632201567061,13.0,4236.0,6509.0
12078,input,train,log_11963_1708942927.xes,5.794247472590061,12.0,1892.0,7023.0
12079,input,train,log_12218_1708942927.xes,10.045888704318937,11.0,515.0,4816.0
12080,input,train,log_12879_1708942930.xes,10.895663104965431,10.0,334.0,3182.0
12081,input,train,log_11624_1708942934.xes,2.41971728887278,11.0,744.0,5518.0
12082,input,train,log_14552_1708942947.xes,6.973921765295888,6.0,118.0,1994.0
12083,input,train,log_11706_1708942930.xes,11.104373177842566,12.0,1135.0,3430.0
12084,input,train,log_10379_1708942932.xes,5.011227314672409,8.0,65.0,6502.0
12085,input,train,log_11789_1708942929.xes,8.804707759824456,11.0,1742.0,5013.0
12086,input,train,log_12219_1708942932.xes,7.626923076923077,11.0,1284.0,3120.0
12087,input,train,log_10875_1708942934.xes,9.015635179153094,11.0,1060.0,1535.0
12088,input,train,log_10721_1708942934.xes,5.0,5.0,1.0,3686.0
12089,input,train,log_14463_1708942929.xes,5.846837349397591,7.0,65.0,6640.0
12090,input,train,log_10464_1708942932.xes,5.688536585365854,12.0,1584.0,4100.0
12091,input,train,log_14301_1708942929.xes,5.597402597402597,12.0,842.0,7546.0
12092,input,train,log_11295_1708942933.xes,11.117893933613125,14.0,2060.0,2621.0
12093,input,train,log_14961_1708942933.xes,7.446655231560892,11.0,1748.0,2915.0
12094,input,train,log_12878_1708942923.xes,18.497150997150996,13.0,2648.0,4212.0
12095,input,train,log_12967_1708942940.xes,16.495214947592284,14.0,2216.0,6583.0
12096,input,train,log_12128_1708942933.xes,5.0,5.0,5.0,5328.0
12097,input,train,log_12131_1708942948.xes,3.679370543398082,6.0,11.0,4067.0
12098,input,train,log_12966_1708942935.xes,2.700868983957219,10.0,90.0,5984.0
12099,input,train,log_11549_1708942933.xes,7.0,8.0,68.0,3112.0
12100,input,train,log_10626_1708942932.xes,11.924414210128496,13.0,1261.0,2646.0
12101,input,train,log_11886_1708942934.xes,2.4303303303303303,13.0,1367.0,6660.0
12102,input,train,log_10295_1708942932.xes,4.817642466822795,7.0,9.0,6405.0
12103,input,train,log_12793_1708942929.xes,6.994478685156651,7.0,1202.0,7788.0
12104,input,train,log_12716_1708942930.xes,5.795811518324608,12.0,2537.0,6303.0
12105,input,train,log_11627_1708942949.xes,5.4905325443786985,11.0,150.0,1690.0
12106,input,train,log_12717_1708942935.xes,8.040618955512572,8.0,20.0,2585.0
12107,input,train,log_11213_1708942933.xes,6.976116303219107,9.0,1799.0,3852.0
12108,input,train,log_11382_1708942949.xes,5.021483583299554,8.0,48.0,2467.0
12109,input,train,log_13554_1708942929.xes,5.997239687164545,7.0,2011.0,6521.0
12110,input,train,log_14629_1708942928.xes,12.853663936240867,11.0,945.0,4517.0
12111,input,train,log_12543_1708942932.xes,6.366050054406964,13.0,2625.0,4595.0
12112,input,train,log_10467_1708942948.xes,5.320072332730561,11.0,1910.0,3318.0
12113,input,train,log_13884_1708942949.xes,5.971057046979865,6.0,799.0,2384.0
12114,input,train,log_14383_1708942933.xes,6.0,7.0,4.0,5759.0
12115,input,train,log_13462_1708942924.xes,13.168534661685346,14.0,2056.0,7227.0
12116,input,train,log_14047_1708942927.xes,8.712294600938968,12.0,3470.0,6816.0
12117,input,train,log_13803_1708942949.xes,4.10237606336169,5.0,3.0,3409.0
12118,input,train,log_13298_1708942948.xes,6.985692068429238,8.0,823.0,3215.0
12119,input,train,log_13964_1708942932.xes,7.758899676375404,8.0,2186.0,4944.0
12120,input,train,log_13717_1708942932.xes,6.654268560550593,7.0,130.0,6829.0
12121,input,train,log_13138_1708942949.xes,3.5589368258859784,12.0,289.0,5192.0
12122,input,train,log_13967_1708942948.xes,6.226478494623656,12.0,970.0,4464.0
12123,input,train,log_13218_1708942930.xes,10.98439531859558,11.0,1916.0,4614.0
